mb_code16,lga_name,sa2_name,mb_category,missing_projection_1.2,missing_projection_1.5,missing_projection_2.0,missing_projection_3.0,missing_seifa,positive_gwr_slope,cooling_estimate_screened_out,old_coordinate_outside_bounds,source_geometry_repaired
20320620000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20320630000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20320640000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20320650000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20320660000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20320670000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20320710000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20320721000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20320802000,Kingston (C) (Vic.),Edithvale - Aspendale,Commercial,True,True,True,True,False,True,True,False,False
20320810000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20320730000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20320740000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20320750000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20320761000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Commercial,True,True,True,True,False,True,True,False,False
20320762000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Commercial,True,True,True,True,False,True,True,False,False
20320770000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20320780000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20320791000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20320792000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20320801000,Kingston (C) (Vic.),Edithvale - Aspendale,Commercial,True,True,True,True,False,True,True,False,False
20320820000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20320830000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320250000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20372170000,Maribyrnong (C),West Footscray - Tottenham,Residential,False,False,False,False,False,False,True,False,False
20372180000,Maribyrnong (C),West Footscray - Tottenham,Residential,False,False,False,False,False,False,True,False,False
20372190000,Maribyrnong (C),West Footscray - Tottenham,Residential,False,False,False,False,False,False,True,False,False
20372200000,Maribyrnong (C),West Footscray - Tottenham,Residential,False,False,False,False,False,False,True,False,False
20372211000,Maribyrnong (C),Braybrook,Residential,False,False,False,False,False,False,True,False,False
20339330000,Knox (C),Rowville - Central,Residential,False,False,False,False,False,False,True,False,False
20320260000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20320270000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320280000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20320290000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20320300000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320310000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320320000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20320330000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320340000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320350000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320360000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320370000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320380000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20320391000,Kingston (C) (Vic.),Chelsea - Bonbeach,Commercial,True,True,True,True,False,True,True,False,False
20320392000,Kingston (C) (Vic.),Chelsea - Bonbeach,Commercial,True,True,True,True,False,True,True,False,False
20320690000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325200000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20324880000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20324890000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20324900000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Parkland,False,False,False,False,False,True,True,False,False
20324910000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20324920000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20324930000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20324940000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20324950000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,True,True,True,True,False,True,True,False,False
20324960000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20320680000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325210000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,False,False,False,False,False,True,True,False,False
20320700000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325090000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325100000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325110000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325120000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20325130000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325140000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325150000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325160000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325170000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325180000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20325190000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,True,True,True,True,False,True,True,False,False
20325220000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325230000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325240000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Parkland,False,False,False,False,False,True,True,False,False
20324980000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,True,True,True,True,False,True,True,False,False
20325250000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Water,False,False,False,False,False,True,True,False,False
20325261000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20331972000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20325320000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20325330000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20325341000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325342000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325350000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,False,False,False,False,False,True,True,False,False
20325360000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325370000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20325380000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325390000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325400000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20324990000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,True,True,True,True,False,True,True,False,False
20325410000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325420000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Water,False,False,False,False,False,True,True,False,False
20325430000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Parkland,True,True,True,True,True,True,True,False,False
20339340000,Knox (C),Rowville - North,Residential,False,False,False,False,False,False,True,False,False
20339420000,Knox (C),Rowville - North,Industrial,False,False,False,False,True,False,True,False,False
20339430000,Knox (C),Rowville - Central,Residential,False,False,False,False,False,False,True,False,False
20324970000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20325000000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20325010000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20325020000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20325040000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,False,False,False,False,False,True,True,False,False
20325671000,Kingston (C) (Vic.),Chelsea - Bonbeach,Commercial,True,True,True,True,False,True,True,False,False
20325672000,Kingston (C) (Vic.),Chelsea - Bonbeach,Commercial,True,True,True,True,False,True,True,False,False
20325680000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,True,True,True,True,False,True,True,False,False
20325690000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325700000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325710000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325720000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325730000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325740000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325750000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,True,True,True,True,False,True,True,False,False
20325760000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20325770000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,True,True,True,True,False,True,True,False,False
20325780000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20325790000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20325810000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20325820000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20331980000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20331990000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20332000000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20332011000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20332012000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20325903000,Kingston (C) (Vic.),Chelsea Heights,Commercial,False,False,False,False,False,True,True,False,False
20325910000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325920000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325940000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325950000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325960000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325970000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325980000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325990000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20326000000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20326010000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,True,True,True,True,False,True,True,False,False
20326020000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,True,True,True,True,False,True,True,False,False
20326030000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,True,True,True,True,False,True,True,False,False
20326040000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Parkland,False,False,False,False,False,True,True,False,False
20326050000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20326060000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20326070000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20326120000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20326130000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20326140000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20326150000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20326160000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20326170000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Parkland,False,False,False,False,False,True,True,False,False
20326180000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Parkland,False,False,False,False,False,True,True,False,False
20326220000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20326190000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20326200000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Water,False,False,False,False,False,True,True,False,False
20326210000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Water,False,False,False,False,False,True,True,False,False
20326230000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20325540000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,True,True,True,True,False,True,True,False,False
20325490000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Water,False,False,False,False,False,True,True,False,False
20325500000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Water,False,False,False,False,False,True,True,False,False
20325510000,Kingston (C) (Vic.),Chelsea Heights,Parkland,False,False,False,False,False,True,True,False,False
20325520000,Kingston (C) (Vic.),Edithvale - Aspendale,Commercial,False,False,False,False,False,True,True,False,False
20325531000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,False,False,False,False,True,True,True,False,False
20325532000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,False,False,False,False,False,True,True,False,False
20325533000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,False,False,False,False,False,True,True,False,False
20325534000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,False,False,False,False,False,True,True,False,False
20325535000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,False,False,False,False,False,True,True,False,False
20325550000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20325560000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20325570000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325580000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,True,True,True,True,False,True,True,False,False
20325590000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325600000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325610000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20325830000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,False,False,False,False,False,True,True,False,False
20325840000,Kingston (C) (Vic.),Edithvale - Aspendale,Education,False,False,False,False,False,True,True,False,False
20325850000,Kingston (C) (Vic.),Edithvale - Aspendale,Parkland,False,False,False,False,False,True,True,False,False
20325860000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Parkland,False,False,False,False,False,True,True,False,False
20325870000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20325881000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Other,False,False,False,False,False,True,True,False,False
20326560000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20326890000,Knox (C),Ferntree Gully (South) - Upper Ferntree Gully,Residential,False,False,False,False,False,False,True,False,False
20326941000,Knox (C),Boronia,Industrial,False,False,False,False,True,False,False,False,False
20326942000,Knox (C),Boronia,Industrial,False,False,False,False,True,False,False,False,False
20326250000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20326260000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20326270000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20326281000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20326282000,Kingston (C) (Vic.),Aspendale Gardens - Waterways,Residential,False,False,False,False,False,True,True,False,False
20327620000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20327660000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20341160000,Knox (C),Rowville - Central,Residential,False,False,False,False,False,False,True,False,False
20341210000,Knox (C),Rowville - Central,Residential,False,False,False,False,False,False,True,False,False
20341220000,Knox (C),Rowville - Central,Residential,False,False,False,False,False,False,True,False,False
20341240000,Knox (C),Rowville - South,Parkland,False,False,False,False,True,False,False,False,False
20327430000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20327500000,Knox (C),Ferntree Gully (South) - Upper Ferntree Gully,Residential,False,False,False,False,False,False,True,False,False
20331601000,Knox (C),Bayswater,Commercial,False,False,False,False,True,False,False,False,False
20332020000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20332030000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20332040000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20332070000,Knox (C),Boronia,Industrial,False,False,False,False,True,False,False,False,False
20332080000,Knox (C),Boronia,Industrial,False,False,False,False,True,False,False,False,False
20359760000,Manningham (C),Doncaster,Residential,False,False,False,False,False,False,True,False,False
20359790000,Manningham (C),Doncaster,Residential,False,False,False,False,False,False,True,False,False
20341320000,Knox (C),Knoxfield - Scoresby,Commercial,False,False,False,False,True,False,True,False,False
20341330000,Knox (C),Knoxfield - Scoresby,Commercial,False,False,False,False,True,False,True,False,False
20341360000,Knox (C),Rowville - North,Education,False,False,False,False,False,False,True,False,False
20341370000,Knox (C),Rowville - North,Parkland,False,False,False,False,False,False,True,False,False
20341380000,Knox (C),Rowville - Central,Residential,False,False,False,False,False,False,True,False,False
20341390000,Knox (C),Rowville - Central,Residential,False,False,False,False,False,False,True,False,False
20341400000,Knox (C),Rowville - Central,Residential,False,False,False,False,True,False,True,False,False
20341410000,Knox (C),Rowville - North,Residential,False,False,False,False,False,False,True,False,False
20341422000,Knox (C),Rowville - North,Parkland,False,False,False,False,False,False,True,False,False
20341430000,Knox (C),Rowville - North,Residential,False,False,False,False,False,False,True,False,False
20321050000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20321061000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,True,True,True,True,False,True,True,False,False
20321062000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,True,True,True,True,False,True,True,False,False
20321280000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20321300000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20321311000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20321312000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20321570000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20321580000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20321590000,Kingston (C) (Vic.),Chelsea - Bonbeach,Education,True,True,True,True,False,True,True,False,False
20321601000,Kingston (C) (Vic.),Chelsea - Bonbeach,Commercial,True,True,True,True,False,True,True,False,False
20321602000,Kingston (C) (Vic.),Chelsea - Bonbeach,Commercial,True,True,True,True,False,True,True,False,False
20321610000,Kingston (C) (Vic.),Chelsea - Bonbeach,Parkland,True,True,True,True,False,True,True,False,False
20321620000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20322120000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20322100000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20322110000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20322360000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20322370000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20322380000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20322390000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20330820000,Knox (C),Ferntree Gully (South) - Upper Ferntree Gully,Residential,False,False,False,False,False,False,True,False,False
20322620000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
20322630000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20322640000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20372380000,Maribyrnong (C),Braybrook,Residential,False,False,False,False,False,False,True,False,False
20331090000,Knox (C),Boronia,Industrial,False,False,False,False,True,False,False,False,False
20331100000,Knox (C),Boronia,Parkland,False,False,False,False,True,False,False,False,False
20338040000,Knox (C),Knoxfield - Scoresby,Water,False,False,False,False,True,False,True,False,False
20372390000,Maribyrnong (C),West Footscray - Tottenham,Residential,False,False,False,False,False,False,True,False,False
20330670000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20330881000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20330882000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20318430000,Kingston (C) (Vic.),Mentone,Residential,True,True,True,True,False,False,True,False,False
20323370000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20331840000,Knox (C),Ferntree Gully (South) - Upper Ferntree Gully,Residential,False,False,False,False,False,False,True,False,False
20323610000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20323620000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20318670000,Kingston (C) (Vic.),Mentone,Residential,True,True,True,True,False,False,True,False,False
20324583000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20324590000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20324600000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20324122000,Kingston (C) (Vic.),Edithvale - Aspendale,Commercial,True,True,True,True,False,True,True,False,False
20321130000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20324130000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20324140000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20324150000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20324160000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20324170000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20321070000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20321080000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20321100000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20321110000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20321120000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,True,True,True,True,False,True,True,False,False
20321140000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20321150000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20321160000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,False,False,False,False,False,True,True,False,False
20321170000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20321180000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20331940000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20331960000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20331971000,Knox (C),Bayswater,Industrial,False,False,False,False,True,False,False,False,False
20321640000,Kingston (C) (Vic.),Chelsea - Bonbeach,Residential,True,True,True,True,False,True,True,False,False
20324360000,Kingston (C) (Vic.),Carrum - Patterson Lakes,Residential,False,False,False,False,False,True,True,False,False
20324370000,Kingston (C) (Vic.),Chelsea Heights,Residential,False,False,False,False,False,True,True,False,False
20324380000,Kingston (C) (Vic.),Chelsea Heights,Parkland,False,False,False,False,False,True,True,False,False
20324390000,Kingston (C) (Vic.),Edithvale - Aspendale,Residential,False,False,False,False,False,True,True,False,False
